Fecha,Dia_Semana,SANTA_FE_TG1,SANTA_FE_TG2,SANTA_FE_TG3,PACIFICO_TG1,PACIFICO_TG2,PACIFICO_TG3,LAJA_TG3,LAJA_TG4,SF _ENERGÍA_TG4,SF _ENERGÍA_(NETO),LAJA AP,PACIFICO AP,SANTA FE AP
2026-02-14 05:00:00,sábado,-19.29,-43.86,-38.86,-36.82,-25.06,-8.66,-24.24,-24.98,-54.51,-48.26,-10.84,-23.02,-4.46
2026-02-14 06:00:00,sábado,-19.29,-44.26,-41.89,-36.82,-26.44,-8.66,-25.84,-22.84,-49.09,-42.82,-9.95,-24.46,-8.02
2026-02-14 07:00:00,sábado,-19.26,-44.7,-41.01,-36.91,-27.3,-8.64,-25.47,-24.09,-51.35,-45.16,-10.69,-25.97,-7.03
2026-02-14 08:00:00,sábado,-19.27,-44.77,-41.37,-35.85,-28.46,-8.68,-26.25,-25.29,-52.65,-46.56,-12.87,-26.35,-7.89
2026-02-14 09:00:00,sábado,-19.23,-44.68,-39.02,-35.61,-28.91,-8.65,-26.72,-25.57,-54.79,-48.67,-13.93,-26.39,-5.09
2026-02-14 10:00:00,sábado,-19.25,-44.6,-37.07,-35.01,-28.78,-8.66,-26.77,-25.31,-55.06,-48.85,-13.36,-26.12,-3.19
2026-02-14 11:00:00,sábado,-19.28,-44.63,-39.25,-35.15,-27.21,-8.67,-26.0,-27.32,-55.48,-49.24,-15.37,-28.38,-4.87
2026-02-14 12:00:00,sábado,-19.29,-44.61,-37.79,-34.75,-22.72,-8.68,-25.9,-25.25,-59.19,-52.94,-13.32,-23.45,-3.02
2026-02-14 13:00:00,sábado,-19.24,-44.69,-36.66,-33.65,-25.52,-8.66,-26.46,-23.47,-61.17,-54.94,-11.38,-25.21,-2.11
2026-02-14 14:00:00,sábado,-19.23,-44.63,-37.41,-33.4,-27.46,-8.68,-25.66,-22.49,-60.17,-53.76,-10.67,-26.6,-2.57
2026-02-14 15:00:00,sábado,-19.21,-44.7,-35.16,-34.48,-26.62,-8.66,-25.89,-21.68,-63.38,-56.88,-8.52,-25.41,-1.57
2026-02-14 16:00:00,sábado,-19.23,-44.53,-39.23,-33.63,-29.78,-8.65,-29.96,-12.68,-55.04,-48.94,-0.32,-29.22,-4.72
2026-02-14 17:00:00,sábado,-19.19,-44.65,-37.29,-32.15,-29.91,-8.64,-29.49,-13.2,-60.17,-54.12,0.93,-28.84,-2.67
2026-02-14 18:00:00,sábado,-19.23,-44.7,-37.7,-29.9,-31.13,-8.63,-29.69,-15.13,-60.12,-54.18,-1.84,-32.21,-3.74
2026-02-14 19:00:00,sábado,-19.1,-44.65,-36.53,-25.42,-24.41,-8.7,-30.26,-21.38,-60.51,-54.56,-6.55,-22.49,-2.62
2026-02-14 20:00:00,sábado,-19.17,-44.66,-38.06,-25.56,-17.13,-8.71,-29.58,-24.45,-58.81,-52.87,-9.81,-15.76,-3.89
2026-02-14 21:00:00,sábado,-19.21,-44.64,-38.06,-23.0,-23.1,-8.62,-29.2,-25.75,-60.84,-54.81,-11.74,-19.53,-3.52
2026-02-14 22:00:00,sábado,-19.18,-44.6,-37.44,-13.79,-31.02,-8.67,-28.29,-25.6,-61.14,-55.11,-7.78,-20.17,-2.61
2026-02-14 23:00:00,sábado,-19.24,-44.67,-38.46,-11.81,-32.51,-8.67,-27.98,-26.1,-59.05,-53.1,-7.53,-21.02,-4.43
2026-02-15 00:00:00,domingo,-19.32,-45.04,-39.65,-14.31,-30.37,-8.65,-27.29,-24.81,-56.63,-50.56,-5.8,-19.52,-5.89
2026-02-15 01:00:00,domingo,-19.31,-44.68,-44.11,-18.0,-24.04,-8.66,-27.28,-25.48,-51.58,-45.01,-8.15,-12.4,-9.24
2026-02-15 02:00:00,domingo,-19.29,-44.96,-41.02,-22.75,-15.56,-8.38,-26.89,-25.66,-58.4,-51.69,-7.61,-3.06,-6.48
2026-02-15 03:00:00,domingo,-19.35,-45.13,-43.3,-34.59,-14.58,-7.74,-27.78,-25.56,-52.36,-45.76,-6.31,-11.53,-8.36
2026-02-15 04:00:00,domingo,-19.31,-44.88,-42.95,-37.24,-11.54,-7.9,-28.34,-25.99,-53.16,-46.39,-7.42,-10.75,-7.44
2026-02-15 05:00:00,domingo,-19.31,-44.54,-40.6,-37.85,-18.11,-8.66,-27.31,-25.21,-60.86,-54.24,-6.71,-19.03,-4.99
2026-02-15 06:00:00,domingo,-19.34,-44.49,-41.67,-37.81,-18.27,-8.68,-27.27,-25.44,-55.33,-48.87,-6.4,-18.85,-6.0
2026-02-15 07:00:00,domingo,-19.31,-44.46,-41.14,-37.5,-16.7,-8.65,-28.71,-22.73,-56.42,-49.88,-4.62,-16.65,-4.94
2026-02-15 08:00:00,domingo,-19.32,-44.46,-42.82,-37.01,-16.19,-8.66,-28.71,-21.31,-52.41,-46.06,-3.77,-15.33,-7.51
2026-02-15 09:00:00,domingo,-19.35,-44.39,-40.48,-37.74,-15.79,-8.63,-28.49,-21.84,-53.73,-47.94,-4.57,-16.14,-5.32
2026-02-15 10:00:00,domingo,-19.37,-44.44,-41.27,-38.88,-20.9,-8.7,-28.85,-23.43,-53.16,-47.3,-6.58,-22.14,-6.41
2026-02-15 11:00:00,domingo,-19.34,-44.54,-39.14,-38.25,-22.64,-8.66,-28.86,-22.28,-61.54,-55.74,-5.09,-22.85,-3.9
2026-02-15 12:00:00,domingo,-19.22,-44.5,-36.98,-36.05,-24.87,-8.66,-28.92,-19.84,-62.0,-56.17,-3.07,-23.18,-2.46
2026-02-15 13:00:00,domingo,-19.31,-44.45,-39.87,-36.77,-23.3,-8.67,-28.26,-22.06,-52.54,-46.57,-4.41,-22.74,-7.25
2026-02-15 14:00:00,domingo,-19.27,-44.53,-37.3,-38.09,-14.66,-8.66,-27.78,-21.8,-59.62,-53.5,-3.39,-15.57,-3.13
2026-02-15 15:00:00,domingo,-19.19,-44.52,-38.49,-38.05,-12.83,-8.65,-28.01,-21.53,-55.44,-49.19,-3.33,-13.53,-3.57
2026-02-15 16:00:00,domingo,-19.14,-44.5,-40.15,-37.11,-18.23,-8.68,-28.65,-19.66,-55.68,-49.4,-2.06,-17.35,-5.26
2026-02-15 17:00:00,domingo,-19.1,-44.59,-35.22,-36.94,-17.48,-8.66,-27.86,-20.64,-60.92,-54.75,-2.32,-17.0,-7.24
2026-02-15 18:00:00,domingo,-19.15,-42.55,-35.38,-35.9,-18.0,-8.66,-28.22,-22.75,-62.07,-56.04,-4.72,-16.36,-11.37
2026-02-15 19:00:00,domingo,-19.08,-40.94,-34.53,-36.59,-14.93,-8.68,-28.11,-23.52,-57.66,-51.78,-5.19,-13.25,-8.01
2026-02-15 20:00:00,domingo,-19.12,-41.02,-34.96,-36.56,-15.66,-8.62,-28.21,-23.4,-51.32,-45.52,-5.31,-14.81,-9.34
2026-02-15 21:00:00,domingo,-19.03,-40.87,-32.57,-36.56,-22.01,-8.96,-28.2,-25.09,-56.56,-50.46,-6.77,-21.03,-3.68
2026-02-15 22:00:00,domingo,-19.08,-40.88,-32.75,-37.62,-22.48,-9.17,-28.74,-29.03,-58.66,-52.41,-10.68,-22.42,-0.81
2026-02-15 23:00:00,domingo,-19.09,-41.53,-38.89,-37.36,-18.58,-9.19,-26.83,-30.12,-43.11,-37.03,-9.91,-17.91,-6.2
2026-02-16 00:00:00,lunes,-19.1,-41.13,-34.84,-37.05,-22.04,-9.17,-27.8,-24.64,-49.38,-43.34,-6.4,-21.35,-2.57
2026-02-16 01:00:00,lunes,-19.13,-43.36,-31.07,-37.36,-23.61,-9.18,-26.64,-29.51,-52.18,-46.01,-10.61,-23.48,-1.59
2026-02-16 02:00:00,lunes,-19.04,-44.2,-40.13,-37.07,-21.66,-9.16,-27.3,-31.4,-36.88,-30.93,-12.63,-20.37,-10.34
2026-02-16 03:00:00,lunes,-19.13,-44.45,-35.07,-38.2,-19.84,-9.15,-27.38,-32.71,-52.99,-46.92,-13.13,-19.2,-4.78
2026-02-16 04:00:00,lunes,-19.14,-44.58,-35.34,-38.67,-19.79,-9.19,-28.45,-30.93,-54.13,-47.83,-12.49,-19.81,-4.98
2026-02-16 05:00:00,lunes,-19.19,-44.53,-37.32,-38.65,-19.81,-9.17,-27.29,-31.93,-49.05,-42.75,-12.32,-20.37,-5.47
2026-02-16 06:00:00,lunes,-19.2,-44.61,-31.87,-38.34,-21.46,-9.2,-28.29,-30.13,-58.48,-51.94,-11.15,-21.43,-0.43
2026-02-16 07:00:00,lunes,-19.2,-44.29,-38.19,-38.67,-20.97,-9.12,-28.22,-31.36,-44.58,-38.15,-12.12,-20.91,-5.42
2026-02-16 08:00:00,lunes,-19.22,-44.19,-41.51,-38.43,-24.67,-9.17,-27.44,-32.53,-37.09,-31.0,-13.53,-25.0,-9.34
2026-02-16 09:00:00,lunes,-19.27,-44.29,-41.06,-38.0,-22.95,-9.13,-26.91,-32.57,-37.88,-32.1,-12.96,-23.16,-9.34
2026-02-16 10:00:00,lunes,-19.31,-44.29,-41.1,-37.31,-19.17,-9.15,-26.31,-30.51,-38.24,-32.33,-10.09,-18.6,-8.83
2026-02-16 11:00:00,lunes,-19.26,-44.32,-38.0,-37.54,-17.38,-9.16,-26.33,-30.19,-39.03,-32.86,-9.78,-17.37,-6.81
2026-02-16 12:00:00,lunes,-19.22,-43.91,-37.55,-37.28,-16.91,-9.16,-26.74,-33.05,-29.18,-23.29,-12.95,-17.48,-5.42
2026-02-16 13:00:00,lunes,-19.19,-43.95,-36.84,-37.04,-15.72,-9.19,-29.2,-29.32,-28.85,-23.15,-11.99,-15.85,-5.14
2026-02-16 14:00:00,lunes,-19.12,-43.87,-36.18,-36.22,-13.15,-9.17,-28.36,-27.26,-28.34,-22.63,-8.8,-12.3,-4.97
2026-02-16 15:00:00,lunes,-19.13,-43.89,-36.69,-35.43,-11.95,-9.18,-26.61,-29.25,-25.38,-19.66,-9.29,-10.21,-6.25
2026-02-16 16:00:00,lunes,-19.18,-44.01,-27.27,-32.91,-16.56,-9.16,-26.29,-27.81,-28.35,-22.4,-8.36,-12.48,3.51
2026-02-16 17:00:00,lunes,-19.15,-43.69,-33.99,-35.34,-12.33,-9.16,-26.49,-29.27,-23.09,-17.13,-11.41,-11.11,-3.12
2026-02-16 18:00:00,lunes,-19.09,-43.46,-30.54,-36.37,-9.26,-9.17,-26.58,-30.61,-20.9,-14.97,-10.41,-8.53,1.5
2026-02-16 19:00:00,lunes,-19.05,-43.24,-38.77,-37.2,-5.43,-9.2,-27.96,-28.83,-20.67,-14.82,-10.17,-5.71,-5.91
2026-02-16 20:00:00,lunes,-19.08,-43.51,-35.16,-37.0,-6.79,-9.17,-27.31,-32.4,-27.35,-21.47,-13.31,-6.53,-1.91
2026-02-16 21:00:00,lunes,-19.07,-42.98,-38.64,-38.01,-12.06,-9.19,-26.68,-37.35,-18.52,-12.63,-17.32,-12.55,-4.33
2026-02-16 22:00:00,lunes,-19.14,-42.14,-41.4,-37.97,-16.3,-9.17,-27.95,-30.92,-13.51,-7.71,-11.8,-16.47,-6.8
2026-02-16 23:00:00,lunes,-19.1,-43.41,-36.68,-37.86,-16.83,-9.16,-26.43,-33.61,-20.46,-14.61,-12.91,-17.02,-4.49
2026-02-17 00:00:00,martes,-19.07,-43.34,-37.85,-37.5,-20.22,-9.17,-26.79,-36.14,-20.88,-15.16,-16.1,-20.27,-5.18
2026-02-17 01:00:00,martes,-19.15,-43.29,-40.25,-37.45,-21.61,-9.16,-27.11,-35.46,-22.89,-17.08,-15.91,-21.9,-8.41
2026-02-17 02:00:00,martes,-19.1,-43.94,-35.36,-37.58,-20.41,-9.17,-26.89,-33.79,-33.46,-27.42,-14.25,-20.1,-3.4
2026-02-17 03:00:00,martes,-19.13,-43.61,-37.41,-37.84,-19.74,-9.16,-22.57,-41.33,-23.68,-17.82,-20.89,-20.19,-4.7
2026-02-17 04:00:00,martes,-19.16,-43.15,-36.9,-37.77,-22.37,-9.17,-15.34,-39.77,-19.98,-14.06,-16.02,-22.28,-3.61
2026-02-17 05:00:00,martes,-19.11,-43.29,-37.22,-37.79,-23.1,-9.17,-20.89,-25.25,-17.71,-11.91,-7.58,-23.11,-3.9
2026-02-17 06:00:00,martes,-19.1,-43.83,-32.67,-37.57,-24.11,-9.16,-20.26,-28.29,-26.66,-20.73,-9.46,-24.04,-0.68
2026-02-17 07:00:00,martes,-19.14,-43.28,-37.43,-37.71,-21.14,-9.19,-20.91,-35.36,-18.92,-13.03,-17.81,-21.77,-5.54
2026-02-17 08:00:00,martes,-19.14,-43.03,-38.15,-37.17,-22.54,-9.16,-25.31,-28.95,-18.15,-12.33,-15.15,-22.6,-6.22
2026-02-17 09:00:00,martes,-19.17,-43.46,-35.92,-37.33,-23.13,-9.16,-25.18,-29.71,-21.13,-15.29,-14.78,-23.38,-4.06
2026-02-17 10:00:00,martes,-19.19,-40.29,-41.46,-37.87,-20.33,-9.18,-25.28,-25.75,-13.73,-7.89,-10.45,-20.49,-6.58
2026-02-17 11:00:00,martes,-19.14,-43.44,-37.01,-38.29,-15.58,-9.21,-24.55,-24.58,-20.32,-14.44,-8.84,-17.11,-4.53
2026-02-17 12:00:00,martes,-19.11,-43.39,-36.96,-38.47,-14.94,-9.19,-26.02,-22.84,-22.54,-16.51,-9.31,-16.6,-5.0
2026-02-17 13:00:00,martes,-19.16,-43.11,-40.13,-38.71,-18.68,-9.16,-24.24,-29.92,-16.3,-10.4,-15.97,-19.41,-7.59
2026-02-17 14:00:00,martes,-19.15,-43.13,-39.07,-38.03,-22.44,-9.18,-21.07,-26.12,-17.42,-11.59,-10.43,-23.3,-5.96
2026-02-17 15:00:00,martes,-19.11,-43.68,-36.66,-38.1,-21.25,-9.18,-20.45,-34.08,-28.24,-22.19,-17.65,-21.69,-3.64
2026-02-17 16:00:00,martes,-19.09,-44.03,-33.58,-38.21,-23.99,-9.15,-21.42,-32.72,-33.63,-27.43,-17.14,-24.67,-0.56
2026-02-17 17:00:00,martes,-19.08,-44.17,-34.58,-38.39,-22.73,-9.18,-22.43,-29.25,-40.75,-34.38,-14.93,-23.86,-1.3
2026-02-17 18:00:00,martes,-19.06,-44.19,-40.15,-38.14,-22.55,-9.2,-22.85,-29.56,-46.06,-39.58,-12.42,-22.92,-5.2
2026-02-17 19:00:00,martes,-19.13,-44.17,-40.46,-38.09,-20.37,-9.14,-20.83,-28.39,-48.3,-41.58,-8.47,-20.45,-6.05
2026-02-17 20:00:00,martes,-19.1,-44.3,-41.46,-37.95,-20.34,-9.15,-21.84,-25.61,-48.49,-41.8,-7.63,-20.58,-6.49
2026-02-17 21:00:00,martes,-19.07,-44.37,-41.57,-37.99,-24.9,-9.18,-21.86,-33.38,-52.47,-45.75,-14.47,-25.19,-6.07
2026-02-17 22:00:00,martes,-19.06,-44.38,-40.94,-37.87,-24.41,-9.17,-21.55,-35.43,-54.55,-47.97,-15.43,-24.9,-5.44
2026-02-17 23:00:00,martes,-19.05,-44.5,-40.49,-37.97,-24.56,-9.18,-21.31,-34.81,-56.06,-49.29,-16.14,-25.45,-5.78
2026-02-18 00:00:00,miércoles,-19.06,-44.43,-40.61,-37.51,-23.87,-9.2,-19.74,-35.93,-56.96,-50.06,-16.46,-23.72,-6.01
2026-02-18 01:00:00,miércoles,-19.05,-44.42,-42.71,-38.03,-23.94,-9.17,-19.76,-35.92,-51.97,-45.14,-17.91,-23.42,-7.42
2026-02-18 02:00:00,miércoles,-19.1,-44.41,-42.52,-38.45,-20.25,-9.18,-19.53,-31.37,-51.3,-44.49,-13.98,-20.74,-7.48
2026-02-18 03:00:00,miércoles,-19.07,-44.42,-42.37,-38.68,-18.97,-9.18,-21.53,-23.91,-55.0,-48.15,-7.17,-19.34,-7.5
2026-02-18 04:00:00,miércoles,-19.07,-44.4,-41.8,-38.61,-24.21,-9.18,-23.78,-20.27,-55.66,-48.76,-3.39,-24.17,-6.24
2026-02-18 05:00:00,miércoles,-19.11,-44.4,-42.55,-38.88,-25.07,-9.18,-22.81,-23.83,-53.22,-46.99,-5.8,-26.31,-7.76
2026-02-18 06:00:00,miércoles,-19.13,-44.49,-40.75,-38.51,-22.88,-9.17,-24.96,-20.44,-57.32,-50.85,-4.49,-23.33,-5.47
2026-02-18 07:00:00,miércoles,-19.13,-44.45,-41.31,-38.75,-22.7,-9.17,-24.26,-21.84,-55.11,-48.44,-5.15,-23.17,-6.48
2026-02-18 08:00:00,miércoles,-19.14,-44.49,-40.88,-38.61,-23.89,-9.19,-24.41,-23.42,-57.87,-51.13,-7.24,-24.19,-6.64
2026-02-18 09:00:00,miércoles,-19.16,-44.4,-41.13,-38.8,-22.28,-9.14,-24.24,-22.36,-56.61,-50.06,-6.15,-23.03,-7.31
2026-02-18 10:00:00,miércoles,-19.25,-44.4,-40.58,-38.65,-24.97,-9.18,-24.24,-18.98,-53.51,-47.19,-3.46,-25.84,-6.62
2026-02-18 11:00:00,miércoles,-19.32,-44.31,-43.15,-38.47,-19.03,-9.2,-24.32,-25.61,-43.92,-37.95,-10.25,-19.84,-7.56
2026-02-18 12:00:00,miércoles,-19.29,-44.18,-43.83,-37.69,-18.6,-9.16,-24.17,-24.81,-37.14,-31.33,-8.12,-18.36,-7.26
2026-02-18 13:00:00,miércoles,-19.2,-44.25,-43.99,-36.6,-15.93,-9.22,-23.56,-25.07,-38.24,-32.27,-7.45,-15.16,-7.21
2026-02-18 14:00:00,miércoles,-19.2,-44.39,-44.03,-34.19,-14.48,-9.07,-24.79,-25.77,-37.47,-31.75,-9.44,-10.77,-7.99
2026-02-18 15:00:00,miércoles,-19.15,-44.32,-43.91,-26.64,-3.63,-6.26,-24.58,-27.7,-39.79,-33.97,-9.72,10.27,-8.42
2026-02-18 16:00:00,miércoles,-19.09,-44.5,-43.35,-36.04,-5.66,-5.78,-24.41,-28.61,-44.18,-38.3,-8.37,-0.78,-8.97
2026-02-18 17:00:00,miércoles,-19.07,-44.56,-40.93,-38.37,-21.83,-8.89,-24.83,-28.52,-49.11,-42.95,-11.26,-21.93,-6.68
2026-02-18 18:00:00,miércoles,-19.1,-44.6,-40.22,-37.22,-19.71,-9.21,-25.58,-24.82,-52.08,-46.08,-8.08,-18.88,-5.67
2026-02-18 19:00:00,miércoles,-19.09,-44.61,-38.08,-36.85,-20.48,-9.19,-26.17,-24.38,-54.22,-48.22,-8.57,-20.19,-3.45
2026-02-18 20:00:00,miércoles,-19.13,-44.65,-39.47,-30.95,-31.31,-9.18,-25.76,-24.15,-54.21,-48.18,-8.2,-25.88,-4.7
2026-02-18 21:00:00,miércoles,-19.18,-44.48,-39.12,-34.93,-24.52,-9.15,-25.61,-24.21,-55.65,-49.49,-7.7,-22.53,-3.06
2026-02-18 22:00:00,miércoles,-19.17,-44.43,-41.08,-38.26,-17.28,-9.2,-25.68,-23.21,-53.64,-47.33,-6.47,-18.37,-5.07
2026-02-18 23:00:00,miércoles,-19.16,-44.53,-36.53,-38.73,-24.46,-9.15,-25.49,-23.57,-63.46,-57.13,-5.37,-25.41,-1.26
2026-02-19 00:00:00,jueves,-19.17,-44.36,-42.88,-38.58,-23.74,-9.12,-25.84,-21.57,-51.0,-44.75,-2.99,-24.95,-6.71
2026-02-19 01:00:00,jueves,-19.16,-44.41,-42.51,-37.78,-21.36,-9.19,-26.35,-18.9,-53.0,-46.88,-0.6,-22.98,-7.37
2026-02-19 02:00:00,jueves,-19.18,-44.32,-43.33,-36.3,-22.36,-9.2,-25.8,-24.23,-50.6,-44.17,-4.69,-24.09,-7.7
2026-02-19 03:00:00,jueves,-19.21,-44.31,-44.07,-35.98,-23.14,-9.2,-26.34,-23.28,-48.53,-42.11,-4.56,-24.08,-7.96
2026-02-19 04:00:00,jueves,-19.21,-44.32,-43.95,-34.75,-25.42,-9.11,-25.7,-26.13,-48.65,-42.52,-7.47,-24.9,-8.58
2026-02-19 05:00:00,jueves,-19.24,-44.31,-43.51,-31.64,-25.04,-9.2,-25.35,-27.77,-49.86,-43.69,-9.65,-22.19,-8.04
2026-02-19 06:00:00,jueves,-19.25,-44.38,-41.82,-33.78,-22.79,-9.16,-25.7,-29.91,-53.9,-47.32,-12.82,-21.98,-6.34
2026-02-19 07:00:00,jueves,-19.28,-44.42,-40.43,-36.18,-21.32,-9.12,-26.42,-25.7,-53.4,-47.0,-9.36,-22.17,-4.18
2026-02-19 08:00:00,jueves,-19.25,-44.42,-41.02,-36.56,-22.29,-9.13,-25.57,-27.41,-57.69,-51.4,-9.34,-22.94,-5.55
2026-02-19 09:00:00,jueves,-19.28,-44.45,-41.98,-36.18,-23.86,-9.17,-25.26,-25.65,-51.1,-44.72,-7.82,-24.58,-7.77
2026-02-19 10:00:00,jueves,-19.3,-44.42,-40.77,-36.5,-24.25,-9.18,-25.01,-26.19,-51.4,-45.19,-8.32,-25.08,-6.99
2026-02-19 11:00:00,jueves,-19.31,-44.64,-35.08,-37.56,-20.94,-9.26,-26.38,-23.91,-63.61,-57.51,-7.59,-22.24,-0.75
2026-02-19 12:00:00,jueves,-19.14,-44.6,-38.83,-37.79,-23.07,-9.17,-25.64,-26.87,-55.77,-49.75,-10.13,-24.49,-6.36
2026-02-19 13:00:00,jueves,-19.14,-44.55,-35.71,-38.25,-20.94,-9.2,-25.21,-26.65,-61.24,-55.32,-8.87,-23.21,-3.67
2026-02-19 14:00:00,jueves,-19.09,-44.57,-34.98,-38.01,-19.14,-9.15,-21.58,-31.19,-61.97,-55.9,-9.39,-21.22,-1.66
2026-02-19 15:00:00,jueves,-19.08,-44.75,-36.72,-38.33,-17.98,-9.18,-25.91,-21.43,-58.46,-52.4,-4.17,-20.1,-2.71
2026-02-19 16:00:00,jueves,-18.62,-44.4,-34.61,-37.81,-17.47,-9.26,-25.89,-26.64,-64.38,-58.24,-9.5,-18.95,-2.76
2026-02-19 17:00:00,jueves,-17.89,-44.54,-34.55,-37.59,-18.29,-9.11,-25.5,-27.77,-63.28,-57.19,-9.76,-19.63,-5.88
2026-02-19 18:00:00,jueves,-17.71,-44.68,-34.51,-37.18,-20.1,-9.16,-25.18,-28.24,-64.17,-58.03,-10.2,-20.49,-5.58
2026-02-19 19:00:00,jueves,-17.63,-44.47,-34.55,-37.89,-15.96,-9.2,-25.07,-24.1,-63.86,-57.67,-6.19,-16.87,-6.4
2026-02-19 20:00:00,jueves,-17.62,-44.21,-36.35,-37.84,-17.43,-9.19,-24.36,-29.8,-60.63,-54.45,-10.21,-18.15,-7.43
2026-02-19 21:00:00,jueves,-17.04,-43.69,-39.73,-38.67,-22.26,-9.17,-24.15,-30.8,-53.68,-47.47,-10.11,-23.62,-9.75
2026-02-19 22:00:00,jueves,-16.94,-43.52,-39.8,-38.56,-22.97,-9.17,-25.36,-26.24,-59.39,-53.02,-6.81,-24.19,-9.9
2026-02-19 23:00:00,jueves,-16.51,-40.95,-36.83,-38.48,-21.51,-9.17,-23.46,-33.95,-68.8,-62.64,-14.98,-22.68,-0.88
2026-02-20 00:00:00,viernes,-15.99,-40.58,-37.45,-38.63,-24.12,-9.12,-25.38,-29.35,-65.73,-59.5,-13.3,-25.19,2.09
2026-02-20 01:00:00,viernes,-17.28,-41.55,-41.95,-38.69,-26.74,-9.15,-25.41,-29.2,-54.35,-48.21,-13.44,-27.81,-4.58
2026-02-20 02:00:00,viernes,-19.17,-41.87,-42.03,-38.63,-26.7,-9.18,-25.25,-31.19,-57.41,-50.81,-15.0,-27.44,-5.74
2026-02-20 03:00:00,viernes,-19.23,-41.58,-39.74,-38.56,-25.37,-9.16,-22.83,-34.88,-61.84,-55.13,-15.51,-25.61,-2.55
2026-02-20 04:00:00,viernes,-19.21,-43.88,-40.95,-38.53,-26.52,-9.19,-24.81,-32.99,-54.81,-48.32,-15.9,-27.24,-5.81
2026-02-20 05:00:00,viernes,-19.23,-44.12,-38.34,-38.63,-26.2,-9.18,-24.17,-33.81,-57.71,-51.59,-14.94,-27.02,-2.08
2026-02-20 06:00:00,viernes,-19.24,-44.26,-39.2,-38.55,-21.8,-9.28,-24.16,-32.21,-54.65,-48.67,-13.16,-22.47,-2.99
2026-02-20 07:00:00,viernes,-19.27,-44.32,-38.71,-38.59,-21.89,-9.15,-24.39,-31.04,-57.28,-51.27,-12.21,-22.14,-2.31
2026-02-20 08:00:00,viernes,-19.3,-44.36,-36.79,-38.42,-21.84,-9.15,-24.85,-29.11,-59.31,-53.37,-11.65,-22.44,-0.95
2026-02-20 09:00:00,viernes,-19.23,-44.2,-40.86,-38.51,-24.02,-9.17,-25.0,-31.26,-51.92,-46.06,-13.18,-25.08,-5.68
2026-02-20 10:00:00,viernes,-19.23,-44.23,-39.24,-38.0,-22.85,-9.15,-25.62,-32.75,-57.11,-51.06,-14.59,-23.18,-4.28
2026-02-20 11:00:00,viernes,-19.21,-44.2,-41.94,-38.25,-17.37,-9.23,-25.01,-31.58,-48.92,-43.08,-13.34,-18.13,-5.86
2026-02-20 12:00:00,viernes,-19.14,-44.3,-38.61,-38.41,-17.81,-9.14,-24.55,-31.04,-56.91,-50.92,-12.47,-19.18,-2.83
2026-02-20 13:00:00,viernes,-19.16,-44.12,-39.25,-37.62,-20.64,-9.18,-23.96,-33.49,-49.86,-43.99,-13.17,-21.21,-3.3
2026-02-20 14:00:00,viernes,-19.12,-44.13,-41.02,-38.09,-22.26,-9.16,-23.77,-31.8,-43.86,-37.87,-11.45,-23.2,-5.63
2026-02-20 15:00:00,viernes,-19.07,-44.29,-38.29,-37.36,-24.01,-9.16,-24.58,-30.4,-50.8,-44.73,-10.34,-23.38,-2.96
2026-02-20 16:00:00,viernes,-19.07,-44.39,-36.99,-37.62,-21.06,-9.19,-23.9,-30.61,-55.35,-49.21,-9.78,-20.83,-1.21
2026-02-20 17:00:00,viernes,-19.05,-44.29,-38.75,-36.59,-21.81,-9.18,-23.83,-28.21,-52.7,-46.55,-6.33,-20.32,-3.25
2026-02-20 18:00:00,viernes,-19.02,-44.36,-36.39,-36.39,-22.13,-9.15,-24.45,-28.38,-59.81,-53.58,-7.3,-20.39,-1.01
2026-02-20 19:00:00,viernes,-19.01,-44.37,-36.96,-36.71,-25.22,-9.2,-25.49,-26.93,-62.88,-56.37,-6.38,-23.79,-2.17
2026-02-20 20:00:00,viernes,-19.02,-44.47,-36.73,-36.33,-21.87,-9.16,-25.68,-23.45,-62.08,-55.86,-3.09,-20.19,-1.46
2026-02-20 21:00:00,viernes,-19.01,-44.36,-38.54,-37.96,-21.12,-9.23,-25.35,-28.47,-61.11,-54.51,-7.22,-21.0,-2.89
2026-02-20 22:00:00,viernes,-19.06,-44.32,-39.19,-38.44,-20.17,-9.17,-25.66,-28.06,-60.58,-53.78,-7.33,-21.26,-4.58
2026-02-20 23:00:00,viernes,-19.04,-44.22,-38.7,-38.59,-21.37,-9.18,-25.99,-28.19,-61.19,-54.22,-7.84,-22.05,-3.34
2026-02-21 00:00:00,sábado,-19.08,-44.23,-41.03,-38.53,-22.63,-9.16,-26.22,-24.73,-55.64,-49.03,-4.64,-22.79,-5.4
2026-02-21 01:00:00,sábado,-19.04,-44.35,-37.82,-38.57,-21.9,-9.16,-25.25,-29.67,-59.7,-53.41,-8.82,-22.65,-2.25
2026-02-21 02:00:00,sábado,-19.12,-44.24,-41.62,-38.54,-22.26,-9.18,-26.48,-27.78,-53.42,-47.12,-8.03,-22.51,-5.16
2026-02-21 03:00:00,sábado,-19.17,-44.2,-40.94,-38.36,-22.46,-9.15,-26.21,-26.11,-55.5,-49.05,-6.15,-22.86,-5.42
2026-02-21 04:00:00,sábado,-19.17,-44.19,-41.18,-38.78,-22.49,-9.2,-26.05,-28.52,-55.69,-49.13,-8.58,-23.03,-5.72
